filename,title_jp,author,place_name,frequency,lat,lon
yobuki_koen,ヨブ記講演,内村鑑三,ギリシャ,2,38.9953683,21.9877132
ningen_isu,人間椅子,江戸川乱歩,ギリシャ,1,38.9953683,21.9877132
07saru,十二支考,猴に関する伝説,ギリシャ,1,38.9953683,21.9877132
seifukuno_jijitsu,征服の事実,大杉栄,ギリシャ,1,38.9953683,21.9877132
suchi,土,今野大力,ギリシャ,1,38.9953683,21.9877132
faraday_no_den,ファラデーの伝,電気学の泰斗,ギリシャ,4,38.9953683,21.9877132
chijo,地上,地に潜むもの,ギリシャ,2,38.9953683,21.9877132
hokiboshino_hanashi,彗星の話,豊島与志雄,ギリシャ,1,38.9953683,21.9877132
nozarashi,野ざらし,豊島与志雄,ギリシャ,1,38.9953683,21.9877132
hanko,反抗,豊島与志雄,ギリシャ,1,38.9953683,21.9877132
panoramato_kidan,パノラマ島綺譚,江戸川乱歩,ギリシャ,2,38.9953683,21.9877132
sabakuno_koto,沙漠の古都,国枝史郎,キルギス,2,41.5089324,74.724091
sumi,犯罪,横光利一,キルギス,1,41.5089324,74.724091
08tori,十二支考,鶏に関する伝説,クタ,1,-8.7278354,115.1730049
butakichito_hyoroko,豚吉とヒョロ子,夢野久作,クタ,1,-8.7278354,115.1730049
otorimono_sennintsubo,大捕物仙人壺,国枝史郎,クチャ,1,41.7116961,82.9583247
09joshitoshojinno_maki,大菩薩峠,女子と小人の巻,クチャ,1,41.7116961,82.9583247
sogenni_tsuite,詛言に就て,南方熊楠,くま,1,34.7191915,51.0122844
hikaku_shinwagaku,比較神話学,高木敏雄,クム,2,9.554058,23.627667
03tawara_toda,十二支考,田原藤太竜宮入りの話,クム,5,9.554058,23.627667
suwisu_nikki,スウィス日記,辻村伊助,グラスゴー,2,55.8606182,-4.2497933
hanashino_tane,話の種,寺田寅彦,グラスゴー,1,55.8606182,-4.2497933
faraday_no_den,ファラデーの伝,電気学の泰斗,グラスゴー,1,55.8606182,-4.2497933
koseieno_saidaiibutsu,後世への最大遺物,内村鑑三,グラスゴー,1,55.8606182,-4.2497933
spain_no_koi,西班牙の恋,国枝史郎,グラナダ,2,37.1734995,-3.5995337
suwisu_nikki,スウィス日記,辻村伊助,グラナダ,1,37.1734995,-3.5995337
korobokkuru_fuzoku_ko,コロボックル風俗考,坪井正五郎,グラナダ,1,37.1734995,-3.5995337
sekkijidai_soron_yoryo,石器時代總論要領,坪井正五郎,グリーンランド,2,77.6192349,-42.8125967
04hebi,十二支考,蛇に関する民俗と伝説,グリーンランド,1,77.6192349,-42.8125967
korobokkuru_fuzoku_ko,コロボックル風俗考,坪井正五郎,グリーンランド,2,77.6192349,-42.8125967
kijindan,寺内の奇人団,淡島寒月,グリーンランド,1,77.6192349,-42.8125967
ujo_min'yo_hyakuhen,雨情民謡百篇,野口雨情,クリサ,2,46.9637174,30.9699214
04shoraino_nihon,将来の日本,徳富蘇峰,クリミア,4,45.21061175,34.4177725951098
suwisu_nikki,スウィス日記,辻村伊助,クリン,2,51.1340232,32.7943949
hitobashirano_hanashi,人柱の話,南方熊楠,クルック,1,9.9133978,78.1240414
01tora,十二支考,虎に関する史話と伝説民俗,クルック,3,9.9133978,78.1240414
03tawara_toda,十二支考,田原藤太竜宮入りの話,クルック,1,9.9133978,78.1240414
nihon_kaizohoan_taiko,日本改造法案大綱,北一輝,クルナ,1,22.9372087,89.2852741
04shoraino_nihon,将来の日本,徳富蘇峰,クレタ,1,42.94152615,-122.098820284268
seikonichiroku,西航日録,井上円了,ケーニヒスベルク,2,54.710128,20.5105838
gin_sanjumai,銀三十枚,国枝史郎,ゲッセマネ,2,31.7793496,35.2401983
futatsuno_tegami,二つの手紙,芥川龍之介,ゲッティンゲン,1,51.5328328,9.9351811
d_zakano_satsujin_jiken,Ｄ坂の殺人事件,江戸川乱歩,ゲッティンゲン,1,51.5328328,9.9351811
koseieno_saidaiibutsu,後世への最大遺物,内村鑑三,ケベック,2,52.4760892,-71.8258668
kagaku_kaikakuno_tairyaku,化学改革の大略,清水卯三郎,ケル,1,42.9233925,75.5107135
gakuseijidai,学生時代,幸田露伴,ケル,1,42.9233925,75.5107135
10inoshishi,十二支考,猪に関する民俗と伝説,ケル,1,42.9233925,75.5107135
sekkijidai_soron_yoryo,石器時代總論要領,坪井正五郎,ケル,2,42.9233925,75.5107135
hikageno_machi,日蔭の街,松本泰,ケル,18,42.9233925,75.5107135
nihon_kaizohoan_taiko,日本改造法案大綱,北一輝,ケル,28,42.9233925,75.5107135
faraday_no_den,ファラデーの伝,電気学の泰斗,ケル,4,42.9233925,75.5107135
gakumonwa_engenüfo_fukaku_suruni_aruno_ron,學問ハ淵源ヲ深クスルニ在ルノ論,西周,ケル,4,42.9233925,75.5107135
chichibuno_okuyama,秩父の奥山,木暮理太郎,ケル,3,42.9233925,75.5107135
kankanmusi,かんかん虫,有島武郎,ケル,4,42.9233925,75.5107135
junen_buri,十年振,一名京都紀行,ケル,2,42.9233925,75.5107135
momen_izenno_koto,木綿以前の事,柳田国男,ケル,2,42.9233925,75.5107135
kiseruno_gogen,キセルの語源,新村出,ケル,1,42.9233925,75.5107135
02hoso_yawa,法窓夜話,穂積陳重,ケル,2,42.9233925,75.5107135
aojiroki_koen,青白き公園,牧野信一,ケルン,1,50.938361,6.959974
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,ケルン,2,50.938361,6.959974
saikin_obeini_okeru,最近欧米に於ける財政経済事情,井上準之助,ケルン,1,50.938361,6.959974
faraday_no_den,ファラデーの伝,電気学の泰斗,ケルン,2,50.938361,6.959974
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,ケンブリッジ,1,52.2055314,0.1186637
shigyoshiki_kunji,始業式訓示,大隈重信,ケンブリッジ,1,52.2055314,0.1186637
08tori,十二支考,鶏に関する伝説,ケンブリッジ,1,52.2055314,0.1186637
renkin_sagi,錬金詐欺,小酒井不木,ケンブリッジ,1,52.2055314,0.1186637
miraino_tensai,未来の天才,豊島与志雄,ケンブリッジ,3,52.2055314,0.1186637
seikonichiroku,西航日録,井上円了,ケンブリッジ,3,52.2055314,0.1186637
faraday_no_den,ファラデーの伝,電気学の泰斗,コーク,1,51.897077,-8.4654674
hikaku_shinwagaku,比較神話学,高木敏雄,ゴータ,1,50.9494849,10.7014435
03aino_shishu,愛の詩集,室生犀星,コーリヤ,1,23.47684935,82.4776825953947
03tawara_toda,十二支考,田原藤太竜宮入りの話,コーンウォール,1,50.416667,-4.75
suwisu_nikki,スウィス日記,辻村伊助,ココス,1,-12.0728315,96.8409375
orokana_chichi,愚かな父,犬養健,ゴタ,1,50.9494849,10.7014435
kuchiku_sarentosuru_bunjin,駆逐されんとする文人,内田魯庵,ゴタ,1,50.9494849,10.7014435
mukashino_onna,昔の女,三島霜川,ゴタ,1,50.9494849,10.7014435
antei_shosetsuo_tsukutte_moraitai_hitobito,探偵小説を作って貰い度い人々,国枝史郎,ゴタ,1,50.9494849,10.7014435
seiyoniwa_nai,西洋にはない,夏目漱石,ゴタ,1,50.9494849,10.7014435
shinkei_kasanegafuchi,真景累ヶ淵,三遊亭圓朝,ゴタ,1,50.9494849,10.7014435
jibunwa_mita,自分は見た,千家元麿,ゴタ,2,50.9494849,10.7014435
futabatei_yodan,二葉亭余談,内田魯庵,ゴタ,2,50.9494849,10.7014435
henshushitsuyori_1914_12,編輯室より（一九一四年一二月号）,伊藤野枝,ゴタ,1,50.9494849,10.7014435
inakakarano_tegami,田舎からの手紙,田山録弥,ゴタ,1,50.9494849,10.7014435
maihime,舞姫,森鴎外,ゴタ,1,50.9494849,10.7014435
enmangu,天滿宮,上司小劍,ゴタ,1,50.9494849,10.7014435
abinikki,旅日記,東海道線,ゴタ,1,50.9494849,10.7014435
mon,門,夏目漱石,ゴビ,1,43,107
nanro,南路,宮本百合子,ゴビ,2,43,107
yokai_kenkyu,妖怪研究,伊東忠太,ゴビ,2,43,107
yasurikuzu,鑢屑,寺田寅彦,ゴビ,1,43,107
04shoraino_nihon,将来の日本,徳富蘇峰,コペンハーゲン,1,55.6867243,12.5700724
suwisu_nikki,スウィス日記,辻村伊助,コリコ,3,14.8113373,-89.5352022473798
onsen_zakki,温泉雜記,濱田耕作,コリント,1,37.9385413,22.9273768
yobuki_koen,ヨブ記講演,内村鑑三,コリント,4,37.9385413,22.9273768
gaitokara_mita_shintokyo,街頭から見た新東京の裏面,夢野久作,コリント,1,37.9385413,22.9273768
05uma,十二支考,馬に関する民俗と伝説,コリント,1,37.9385413,22.9273768
chibetto_ryokoki,チベット旅行記,河口慧海,ゴルカ,1,28.2708368,84.8407583095628
ogyu,闘牛,国枝史郎,コルドバ,3,37.8845813,-4.7760138
danjo_kosai,男女交際より家庭生活へ,宮本百合子,コロンビア,1,4.099917,-72.9088133
05_kaitei_gunkan,海島冐檢奇譚　海底軍艦,押川春浪,コロンボ,12,6.9387469,79.8541134
abinikki_kara,旅日記から（明治四十二年）,寺田寅彦,コロンボ,2,6.9387469,79.8541134
hitotsuno_shikojikken,一つの思考実験,寺田寅彦,コロンボ,1,6.9387469,79.8541134
futabatei_shimeino_issho,二葉亭四迷の一生,内田魯庵,コロンボ,1,6.9387469,79.8541134
pariyori,巴里より,與謝野寛、與謝野晶子,コロンボ,2,6.9387469,79.8541134
01tora,十二支考,虎に関する史話と伝説民俗,コンゴー,1,-2.9814344,23.8222636
hanashino_tane,話の種,寺田寅彦,コンゴー,2,-2.9814344,23.8222636
04hebi,十二支考,蛇に関する民俗と伝説,コンゴー,1,-2.9814344,23.8222636
saijiki_shinchu,歳時記新註,寺田寅彦,コンゴー,1,-2.9814344,23.8222636
suwisu_nikki,スウィス日記,辻村伊助,コンスタンツ,1,47.659216,9.1750718
abinikki_kara,旅日記から（明治四十二年）,寺田寅彦,サイゴン,1,10.7764772,106.701938
08tori,十二支考,鶏に関する伝説,サイゴン,1,10.7764772,106.701938
01tora,十二支考,虎に関する史話と伝説民俗,サイゴン,1,10.7764772,106.701938
kirisuto_shintono_nagusame,基督信徒のなぐさめ,内村鑑三,サウジ,1,26.37637,127.145607
ogaihakaseno_tsuioku,鴎外博士の追憶,内田魯庵,ザクセン,1,50.9295798,13.4585052
okubo_koshu,大久保湖州,芥川龍之介,ささや,1,12.393592,7.411773
hakuyokyu,白羊宮,薄田淳介,ささや,1,12.393592,7.411773
omoide,思ひ出,抒情小曲集,ささや,1,12.393592,7.411773
meiji_bijinden,明治美人伝,長谷川時雨,ささや,2,12.393592,7.411773
shokan_osugi_sakae_ate_1916_05_31,書簡　大杉栄宛,（一九一六年五月三一日）,サゼ,1,43.9412882,4.6818544
ozenumano_shiki,尾瀬沼の四季,平野長蔵,サハ,1,66.941626,129.642371
sekkijidai_soron_yoryo,石器時代總論要領,坪井正五郎,サハ,1,66.941626,129.642371
nihon_kaizohoan_taiko,日本改造法案大綱,北一輝,サハ,1,66.941626,129.642371
shuppatsu,出発,島崎藤村,サバ,1,5.4257359,117.0326392
ariajinno_kodoku,アリア人の孤独,松永延造,サバ,1,5.4257359,117.0326392
bareishokara_tomatomade,馬鈴薯からトマト迄,石川三四郎,サバ,1,5.4257359,117.0326392
koko_shogen,好古小言,※上漁史,サバ,1,5.4257359,117.0326392
chimeino_kenkyu,地名の研究,柳田國男,サパ,1,22.3359668,103.8426575
07saru,十二支考,猴に関する伝説,サパ,1,22.3359668,103.8426575
wakare,わかれ,国木田独歩,サハラ,1,22.25,9.8
denmaruku_kokuno_hanashi,デンマルク国の話,信仰と樹木とをもって国を救いし話,サハラ,1,22.25,9.8
suwisu_nikki,スウィス日記,辻村伊助,サハラ,2,22.25,9.8
yokai_kenkyu,妖怪研究,伊東忠太,サハラ,1,22.25,9.8
gessekai_basshoki,月世界跋渉記,江見水蔭,サハラ,1,22.25,9.8
onnakeizu,婦系図,泉鏡花,サハラ,1,22.25,9.8
sabakuno_uta,沙漠の歌,スタンレー探検日記,サハラ,1,22.25,9.8
shin_kichosha_nikki,新歸朝者日記,永井荷風,サハラ,1,22.25,9.8
02hoso_yawa,法窓夜話,穂積陳重,サビニ,1,-14.6577564,-69.8790686
gin_sanjumai,銀三十枚,国枝史郎,サマリア,1,45.8493169,13.8500853
daishino_jidai,大師の時代,榊亮三郎,サマルカンド,1,39.6634028,66.9441609842757
haguruma,歯車,芥川竜之介,サマルカンド,2,39.6634028,66.9441609842757
oyojinno_hatsumei,東洋人の發明,桑原隲藏,サマルカンド,1,39.6634028,66.9441609842757
unmei,運命,幸田露伴,サマルカンド,2,39.6634028,66.9441609842757
soken_seishinji_hi,創建清眞寺碑,桑原隲藏,サマルカンド,1,39.6634028,66.9441609842757
05uma,十二支考,馬に関する民俗と伝説,サマルカンド,1,39.6634028,66.9441609842757
08tori,十二支考,鶏に関する伝説,サモア,1,-13.7693895,-172.12005
01tora,十二支考,虎に関する史話と伝説民俗,サモア,1,-13.7693895,-172.12005
hikaku_shinwagaku,比較神話学,高木敏雄,サモア,2,-13.7693895,-172.12005
03tawara_toda,十二支考,田原藤太竜宮入りの話,サモア,1,-13.7693895,-172.12005
sogenni_tsuite,詛言に就て,南方熊楠,サモア,1,-13.7693895,-172.12005
waga_saikinno_kyomi,我が最近の興味,石川啄木,サラトフ,1,51.530018,46.034683
furuki_miniature,古き小画,宮本百合子,ザレ,2,42.5871778,-1.3983063
01homei_gobusaku_hatten,泡鳴五部作,發展,ザレ,1,42.5871778,-1.3983063
sabakuno_koto,沙漠の古都,国枝史郎,サンダカン,7,5.8391274,118.1158598
08tori,十二支考,鶏に関する伝説,サンチ,1,23.487047,77.740622
03homei_gobusaku_horo,泡鳴五部作,放浪,サンチ,1,23.487047,77.740622
kanozan,鹿野山,大町桂月,サンチ,1,23.487047,77.740622
mensura_zoili,MENSURA ZOILI,芥川龍之介,サンチ,1,23.487047,77.740622
02hoso_yawa,法窓夜話,穂積陳重,サンチ,4,23.487047,77.740622
04hebi,十二支考,蛇に関する民俗と伝説,サンパウロ,1,-23.5506507,-46.6333824
01aru_onna_zenpen,或る女,（前編）,サンフランシスコ,3,37.7790262,-122.419906
madamu_sadayakko,マダム貞奴,長谷川時雨,サンフランシスコ,1,37.7790262,-122.419906
obeikakkoku_seikyonikki,欧米各国　政教日記,井上円了,サンフランシスコ,2,37.7790262,-122.419906
08tori,十二支考,鶏に関する伝説,サンフランシスコ,1,37.7790262,-122.419906
02fukuo_jiden,福翁自伝,福翁自伝,サンフランシスコ,2,37.7790262,-122.419906
renkin_sagi,錬金詐欺,小酒井不木,サンフランシスコ,2,37.7790262,-122.419906
hanashino_tane,話の種,寺田寅彦,サンフランシスコ,1,37.7790262,-122.419906
mazushiki_nichiroku,貧しき日録,牧野信一,サンフランシスコ,2,37.7790262,-122.419906
daishin_kasaiki,大震火災記,鈴木三重吉,サンフランシスコ,2,37.7790262,-122.419906
nobuko,伸子,宮本百合子,サンフランシスコ,1,37.7790262,-122.419906
beikokuno_matsuogeki,米国の松王劇,岡本綺堂,サンフランシスコ,1,37.7790262,-122.419906
seikonichiroku,西航日録,井上円了,サンフランシスコ,2,37.7790262,-122.419906
05_kaitei_gunkan,海島冐檢奇譚　海底軍艦,押川春浪,シア,1,6.7951878,10.8544267
01tora,十二支考,虎に関する史話と伝説民俗,シア,1,6.7951878,10.8544267
inaka_kyoshi,田舎教師,田山花袋,シア,1,6.7951878,10.8544267
sogenni_tsuite,詛言に就て,南方熊楠,シア,3,6.7951878,10.8544267
02hoso_yawa,法窓夜話,穂積陳重,シア,1,6.7951878,10.8544267
nanro,南路,宮本百合子,シアトル,5,47.6038321,-122.330062
nobuko,伸子,宮本百合子,シアトル,1,47.6038321,-122.330062
seikonichiroku,西航日録,井上円了,シアトル,4,47.6038321,-122.330062
09inu,十二支考,犬に関する伝説,シェバ,1,11.717339,4.307034
hikaku_shinwagaku,比較神話学,高木敏雄,シェリ,1,47.0248824,2.57533336066557
01aru_onna_zenpen,或る女,（前編）,シカゴ,10,41.8755616,-87.6244212
kojikino_meiyo,乞食の名誉,伊藤野枝,シカゴ,2,41.8755616,-87.6244212
atamie,熱海へ,牧野信一,シカゴ,1,41.8755616,-87.6244212
madamu_sadayakko,マダム貞奴,長谷川時雨,シカゴ,1,41.8755616,-87.6244212
chanoyuno_techo,茶の湯の手帳,伊藤左千夫,シカゴ,1,41.8755616,-87.6244212
04chabanashi1918,茶話,大正七（一九一八）年,シカゴ,2,41.8755616,-87.6244212
02aru_onna_kohen,或る女,（後編）,シカゴ,2,41.8755616,-87.6244212
hanashino_tane,話の種,寺田寅彦,シカゴ,5,41.8755616,-87.6244212
03chabanashi1917,茶話,大正六（一九一七）年,シカゴ,1,41.8755616,-87.6244212
katakoi,片恋,芥川龍之介,シカゴ,1,41.8755616,-87.6244212
02chabanashi1916,茶話,大正五（一九一六）年,シカゴ,1,41.8755616,-87.6244212
yushima_mode,湯島詣,泉鏡花,シカゴ,1,41.8755616,-87.6244212
kojieni_torawareta,小知恵にとらわれた現代の法律学,末弘厳太郎,シカゴ,1,41.8755616,-87.6244212
07chabanashi1925,茶話,大正十四（一九二五）年,シカゴ,2,41.8755616,-87.6244212
seikonichiroku,西航日録,井上円了,シカゴ,1,41.8755616,-87.6244212
kennan_jonan,剣難女難,吉川英治,シッカ,1,32.7768653,76.1174011
chibetto_ryokoki,チベット旅行記,河口慧海,シッキム,29,27.601029,88.4541363868015
04hebi,十二支考,蛇に関する民俗と伝説,ジッダ,1,21.5810088,39.1653612
abinikki_kara,旅日記から（明治四十二年）,寺田寅彦,シナイ,1,-5.1915949,-74.0100174
yome_dorobo_tan,嫁泥棒譚,伊藤野枝,シナイ,1,-5.1915949,-74.0100174
enchi_ujo,天地有情,土井晩翠,シナイ,1,-5.1915949,-74.0100174
mikan_doyo,未刊童謡,野口雨情,シナイ,1,-5.1915949,-74.0100174
pariyori,巴里より,與謝野寛、與謝野晶子,シナイ,1,-5.1915949,-74.0100174
02hoso_yawa,法窓夜話,穂積陳重,シナイ,1,-5.1915949,-74.0100174
04shoraino_nihon,将来の日本,徳富蘇峰,ジブラルタル,2,36.1285933,-5.3474761
nankyokuno_kaiji,南極の怪事,押川春浪,ジブラルタル,1,36.1285933,-5.3474761
07saru,十二支考,猴に関する伝説,ジブラルタル,2,36.1285933,-5.3474761
seikonichiroku,西航日録,井上円了,ジブラルタル,2,36.1285933,-5.3474761
kojikino_meiyo,乞食の名誉,伊藤野枝,シベリア,2,65.2729258,95.4899031853004
03aino_shishu,愛の詩集,室生犀星,シベリア,1,65.2729258,95.4899031853004
04shoraino_nihon,将来の日本,徳富蘇峰,シベリア,3,65.2729258,95.4899031853004
sensoto_kishogaku,戦争と気象学,寺田寅彦,シベリア,1,65.2729258,95.4899031853004
01tora,十二支考,虎に関する史話と伝説民俗,シベリア,1,65.2729258,95.4899031853004
chibetto_ryokoki,チベット旅行記,河口慧海,シベリア,2,65.2729258,95.4899031853004
